account_id,as_of_date,balance_amount,update_ts
ACCT00317,2025-12-28,73801.56,2025-12-28 08:00:00
ACCT00318,2025-12-28,36631.5,2025-12-28 09:00:00
ACCT00319,2025-12-28,29869.16,2025-12-28 16:00:00
ACCT00320,2025-12-28,50755.08,2025-12-28 03:00:00
ACCT00321,2025-12-28,43673.85,2025-12-28 05:00:00
ACCT00321,2025-12-28,41759.99,2025-12-28 16:00:00
ACCT00322,2025-12-28,13027.67,2025-12-28 08:00:00
ACCT00322,2025-12-28,13246.64,2025-12-28 02:00:00
ACCT00323,2025-12-28,41140.8,2025-12-28 09:00:00
ACCT00323,2025-12-28,40729.81,2025-12-28 09:00:00
ACCT00324,2025-12-28,48523.17,2025-12-28 10:00:00
ACCT00324,2025-12-28,48903.0,2025-12-28 06:00:00
ACCT00325,2025-12-28,35762.29,2025-12-28 06:00:00
ACCT00326,2025-12-28,84854.22,2025-12-28 16:00:00
ACCT00326,2025-12-28,82280.01,2025-12-28 13:00:00
ACCT00327,2025-12-28,57218.71,2025-12-28 01:00:00
ACCT00327,2025-12-28,53498.82,2025-12-28 19:00:00
ACCT00328,2025-12-28,46301.48,2025-12-28 04:00:00
ACCT00328,2025-12-28,45387.78,2025-12-28 20:00:00
ACCT00329,2025-12-28,85434.88,2025-12-28 02:00:00
ACCT00330,2025-12-28,42661.67,2025-12-28 05:00:00
ACCT00331,2025-12-28,39984.9,2025-12-28 16:00:00
ACCT00331,2025-12-28,41809.44,2025-12-28 03:00:00
ACCT00332,2025-12-28,61506.46,2025-12-28 19:00:00
ACCT00332,2025-12-28,62343.82,2025-12-28 04:00:00
ACCT00333,2025-12-28,25563.09,2025-12-28 11:00:00
ACCT00333,2025-12-28,25825.07,2025-12-28 16:00:00
ACCT00334,2025-12-28,46831.01,2025-12-28 04:00:00
ACCT00334,2025-12-28,48843.56,2025-12-28 17:00:00
ACCT00335,2025-12-28,53740.97,2025-12-28 10:00:00
ACCT00335,2025-12-28,55679.85,2025-12-28 18:00:00
ACCT00336,2025-12-28,43613.27,2025-12-28 14:00:00
ACCT00336,2025-12-28,42749.41,2025-12-28 08:00:00
ACCT00337,2025-12-28,66226.07,2025-12-28 04:00:00
ACCT00337,2025-12-28,64321.65,2025-12-28 10:00:00
ACCT00338,2025-12-28,45582.07,2025-12-28 21:00:00
ACCT00338,2025-12-28,43112.04,2025-12-28 20:00:00
ACCT00339,2025-12-28,66423.24,2025-12-28 13:00:00
ACCT00339,2025-12-28,67631.66,2025-12-28 10:00:00
ACCT00340,2025-12-28,1511.74,2025-12-28 04:00:00
ACCT00340,2025-12-28,1527.47,2025-12-28 19:00:00
ACCT00341,2025-12-28,41443.66,2025-12-28 22:00:00
ACCT00342,2025-12-28,69851.84,2025-12-28 00:00:00
ACCT00342,2025-12-28,65283.44,2025-12-28 00:00:00
ACCT00343,2025-12-28,18576.38,2025-12-28 09:00:00
ACCT00344,2025-12-28,14554.24,2025-12-28 18:00:00
ACCT00344,2025-12-28,14563.65,2025-12-28 07:00:00
ACCT00345,2025-12-28,68230.67,2025-12-28 04:00:00
ACCT00346,2025-12-28,95351.77,2025-12-28 10:00:00
ACCT00347,2025-12-28,63369.98,2025-12-28 10:00:00
ACCT00348,2025-12-28,81745.03,2025-12-28 16:00:00
ACCT00348,2025-12-28,79934.41,2025-12-28 20:00:00
ACCT00349,2025-12-28,65475.19,2025-12-28 05:00:00
ACCT00349,2025-12-28,66134.6,2025-12-28 09:00:00
ACCT00350,2025-12-28,65374.32,2025-12-28 16:00:00
ACCT00350,2025-12-28,66653.82,2025-12-28 12:00:00
ACCT00351,2025-12-28,51052.78,2025-12-28 22:00:00
ACCT00351,2025-12-28,50664.18,2025-12-28 15:00:00
ACCT00352,2025-12-28,42031.77,2025-12-28 20:00:00
ACCT00353,2025-12-28,44575.3,2025-12-28 09:00:00
ACCT00353,2025-12-28,44308.2,2025-12-28 04:00:00
ACCT00354,2025-12-28,31741.34,2025-12-28 16:00:00
ACCT00355,2025-12-28,96518.96,2025-12-28 09:00:00
ACCT00356,2025-12-28,11571.2,2025-12-28 02:00:00
ACCT00357,2025-12-28,50283.63,2025-12-28 05:00:00
ACCT00358,2025-12-28,27956.56,2025-12-28 06:00:00
ACCT00359,2025-12-28,19016.68,2025-12-28 19:00:00
ACCT00360,2025-12-28,59009.96,2025-12-28 20:00:00
ACCT00361,2025-12-28,51628.59,2025-12-28 19:00:00
ACCT00362,2025-12-28,79279.5,2025-12-28 23:00:00
ACCT00363,2025-12-28,54035.54,2025-12-28 16:00:00
ACCT00364,2025-12-28,88141.89,2025-12-28 15:00:00
ACCT00365,2025-12-28,74985.77,2025-12-28 17:00:00
ACCT00366,2025-12-28,52889.67,2025-12-28 17:00:00
ACCT00366,2025-12-28,52118.72,2025-12-28 15:00:00
ACCT00367,2025-12-28,44002.4,2025-12-28 02:00:00
ACCT00367,2025-12-28,44517.26,2025-12-28 05:00:00
ACCT00368,2025-12-28,55561.2,2025-12-28 15:00:00
ACCT00369,2025-12-28,68679.08,2025-12-28 23:00:00
ACCT00369,2025-12-28,72315.96,2025-12-28 17:00:00
ACCT00370,2025-12-28,35420.53,2025-12-28 12:00:00
ACCT00370,2025-12-28,34486.83,2025-12-28 18:00:00
ACCT00371,2025-12-28,35669.89,2025-12-28 19:00:00
ACCT00372,2025-12-28,19184.67,2025-12-28 21:00:00
ACCT00373,2025-12-28,59715.32,2025-12-28 21:00:00
ACCT00373,2025-12-28,60541.85,2025-12-28 23:00:00
ACCT00374,2025-12-28,60319.93,2025-12-28 17:00:00
ACCT00375,2025-12-28,43450.51,2025-12-28 03:00:00
ACCT00376,2025-12-28,19075.38,2025-12-28 14:00:00
ACCT00376,2025-12-28,19877.43,2025-12-28 06:00:00
ACCT00378,2025-12-28,44209.07,2025-12-28 23:00:00
ACCT00378,2025-12-28,42238.62,2025-12-28 18:00:00
ACCT00379,2025-12-28,54405.07,2025-12-28 00:00:00
ACCT00380,2025-12-28,51458.97,2025-12-28 04:00:00
ACCT00380,2025-12-28,53126.95,2025-12-28 18:00:00
ACCT00381,2025-12-28,88988.11,2025-12-28 05:00:00
ACCT00382,2025-12-28,47448.49,2025-12-28 10:00:00
ACCT00384,2025-12-28,43533.04,2025-12-28 07:00:00
ACCT00385,2025-12-28,51601.99,2025-12-28 05:00:00
ACCT00386,2025-12-28,45357.66,2025-12-28 22:00:00
ACCT00386,2025-12-28,46471.89,2025-12-28 18:00:00
ACCT00387,2025-12-28,128383.5,2025-12-28 09:00:00
ACCT00388,2025-12-28,30072.94,2025-12-28 15:00:00
ACCT00388,2025-12-28,30816.2,2025-12-28 14:00:00
ACCT00389,2025-12-28,44916.28,2025-12-28 12:00:00
ACCT00389,2025-12-28,45177.18,2025-12-28 00:00:00
ACCT00390,2025-12-28,23847.33,2025-12-28 08:00:00
ACCT00390,2025-12-28,24463.05,2025-12-28 15:00:00
ACCT00391,2025-12-28,38507.51,2025-12-28 14:00:00
ACCT00392,2025-12-28,38678.68,2025-12-28 18:00:00
ACCT00392,2025-12-28,39231.8,2025-12-28 02:00:00
ACCT00393,2025-12-28,46595.79,2025-12-28 07:00:00
ACCT00394,2025-12-28,35462.34,2025-12-28 15:00:00
ACCT00394,2025-12-28,35348.44,2025-12-28 06:00:00
ACCT00395,2025-12-28,25720.91,2025-12-28 10:00:00
ACCT00395,2025-12-28,24567.95,2025-12-28 17:00:00
ACCT00396,2025-12-28,17645.23,2025-12-28 00:00:00
ACCT00397,2025-12-28,65917.52,2025-12-28 11:00:00
ACCT00398,2025-12-28,57258.05,2025-12-28 23:00:00
ACCT00398,2025-12-28,57859.8,2025-12-28 17:00:00
ACCT00399,2025-12-28,88980.57,2025-12-28 01:00:00
ACCT00400,2025-12-28,72803.03,2025-12-28 15:00:00
ACCT00400,2025-12-28,71922.06,2025-12-28 21:00:00
ACCT00401,2025-12-28,46500.29,2025-12-28 16:00:00
ACCT00401,2025-12-28,47781.79,2025-12-28 14:00:00
ACCT00402,2025-12-28,39548.72,2025-12-28 22:00:00
ACCT00402,2025-12-28,39724.53,2025-12-28 22:00:00
ACCT00404,2025-12-28,42097.16,2025-12-28 11:00:00
ACCT00404,2025-12-28,40493.04,2025-12-28 20:00:00
ACCT00405,2025-12-28,26919.79,2025-12-28 01:00:00
ACCT00405,2025-12-28,25415.31,2025-12-28 08:00:00
ACCT00406,2025-12-28,57518.69,2025-12-28 12:00:00
ACCT00406,2025-12-28,59441.82,2025-12-28 18:00:00
ACCT00407,2025-12-28,64139.41,2025-12-28 02:00:00
ACCT00407,2025-12-28,65396.87,2025-12-28 05:00:00
ACCT00408,2025-12-28,73593.1,2025-12-28 18:00:00
ACCT00409,2025-12-28,57366.96,2025-12-28 04:00:00
ACCT00410,2025-12-28,40672.34,2025-12-28 23:00:00
ACCT00411,2025-12-28,22174.9,2025-12-28 02:00:00
ACCT00411,2025-12-28,21542.4,2025-12-28 15:00:00
ACCT00412,2025-12-28,20449.35,2025-12-28 23:00:00
ACCT00412,2025-12-28,20219.26,2025-12-28 01:00:00
ACCT00413,2025-12-28,21267.66,2025-12-28 18:00:00
ACCT00414,2025-12-28,9468.64,2025-12-28 02:00:00
ACCT00414,2025-12-28,8898.9,2025-12-28 18:00:00
ACCT00415,2025-12-28,5507.34,2025-12-28 03:00:00
ACCT00415,2025-12-28,5531.14,2025-12-28 01:00:00
ACCT00417,2025-12-28,62174.09,2025-12-28 03:00:00
ACCT00418,2025-12-28,62689.59,2025-12-28 21:00:00
ACCT00420,2025-12-28,44101.68,2025-12-28 21:00:00
ACCT00420,2025-12-28,43140.49,2025-12-28 03:00:00
ACCT00421,2025-12-28,58673.22,2025-12-28 12:00:00
ACCT00422,2025-12-28,36648.67,2025-12-28 05:00:00
ACCT00422,2025-12-28,36458.98,2025-12-28 19:00:00
ACCT00423,2025-12-28,73138.74,2025-12-28 23:00:00
ACCT00424,2025-12-28,88165.31,2025-12-28 16:00:00
ACCT00424,2025-12-28,88849.33,2025-12-28 07:00:00
ACCT00425,2025-12-28,17283.63,2025-12-28 23:00:00
ACCT00426,2025-12-28,67824.25,2025-12-28 18:00:00
ACCT00427,2025-12-28,66445.88,2025-12-28 10:00:00
ACCT00428,2025-12-28,33352.29,2025-12-28 21:00:00
ACCT00429,2025-12-28,76063.54,2025-12-28 21:00:00
ACCT00430,2025-12-28,3344.59,2025-12-28 03:00:00
ACCT00430,2025-12-28,3180.45,2025-12-28 09:00:00
ACCT00431,2025-12-28,31876.98,2025-12-28 09:00:00
ACCT00432,2025-12-28,72976.75,2025-12-28 21:00:00
ACCT00434,2025-12-28,33025.32,2025-12-28 04:00:00
ACCT00434,2025-12-28,33801.12,2025-12-28 00:00:00
ACCT00436,2025-12-28,40655.66,2025-12-28 04:00:00
ACCT00436,2025-12-28,39447.88,2025-12-28 12:00:00
ACCT00437,2025-12-28,40013.29,2025-12-28 18:00:00
ACCT00438,2025-12-28,39648.84,2025-12-28 11:00:00
ACCT00439,2025-12-28,18932.7,2025-12-28 02:00:00
ACCT00439,2025-12-28,19064.99,2025-12-28 23:00:00
ACCT00440,2025-12-28,34152.53,2025-12-28 06:00:00
ACCT00441,2025-12-28,65632.68,2025-12-28 22:00:00
ACCT00441,2025-12-28,68096.33,2025-12-28 00:00:00
ACCT00442,2025-12-28,54388.32,2025-12-28 14:00:00
ACCT00443,2025-12-28,24940.79,2025-12-28 06:00:00
ACCT00445,2025-12-28,31011.85,2025-12-28 17:00:00
ACCT00445,2025-12-28,29552.91,2025-12-28 11:00:00
ACCT00447,2025-12-28,11422.33,2025-12-28 04:00:00
ACCT00447,2025-12-28,11334.23,2025-12-28 00:00:00
ACCT00449,2025-12-28,67094.03,2025-12-28 23:00:00
ACCT00449,2025-12-28,66249.02,2025-12-28 00:00:00
ACCT00450,2025-12-28,46732.69,2025-12-28 01:00:00
ACCT00451,2025-12-28,15439.81,2025-12-28 19:00:00
ACCT00451,2025-12-28,15489.28,2025-12-28 07:00:00
ACCT00452,2025-12-28,43430.35,2025-12-28 05:00:00
ACCT00452,2025-12-28,44566.29,2025-12-28 01:00:00
ACCT00453,2025-12-28,97808.44,2025-12-28 02:00:00
ACCT00453,2025-12-28,95596.63,2025-12-28 18:00:00
ACCT00454,2025-12-28,59888.47,2025-12-28 04:00:00
ACCT00455,2025-12-28,38253.16,2025-12-28 16:00:00
ACCT00456,2025-12-28,30465.78,2025-12-28 08:00:00
ACCT00457,2025-12-28,30160.29,2025-12-28 21:00:00
ACCT00458,2025-12-28,78635.84,2025-12-28 22:00:00
ACCT00459,2025-12-28,56418.05,2025-12-28 01:00:00
ACCT00459,2025-12-28,56850.88,2025-12-28 19:00:00
ACCT00460,2025-12-28,43930.36,2025-12-28 12:00:00
ACCT00460,2025-12-28,44095.79,2025-12-28 18:00:00
ACCT00461,2025-12-28,29563.65,2025-12-28 09:00:00
ACCT00461,2025-12-28,30171.58,2025-12-28 11:00:00
ACCT00462,2025-12-28,72479.81,2025-12-28 11:00:00
ACCT00462,2025-12-28,71223.93,2025-12-28 13:00:00
ACCT00463,2025-12-28,63797.66,2025-12-28 08:00:00
ACCT00464,2025-12-28,54449.43,2025-12-28 04:00:00
ACCT00464,2025-12-28,54429.04,2025-12-28 08:00:00
ACCT00465,2025-12-28,21231.94,2025-12-28 03:00:00
ACCT00465,2025-12-28,20565.9,2025-12-28 01:00:00
ACCT00466,2025-12-28,50120.96,2025-12-28 16:00:00
ACCT00467,2025-12-28,16624.49,2025-12-28 00:00:00
ACCT00468,2025-12-28,23889.03,2025-12-28 03:00:00
ACCT00468,2025-12-28,23690.14,2025-12-28 08:00:00
ACCT00469,2025-12-28,35955.29,2025-12-28 13:00:00
ACCT00470,2025-12-28,65670.91,2025-12-28 16:00:00
ACCT00471,2025-12-28,94885.74,2025-12-28 21:00:00
ACCT00472,2025-12-28,36801.84,2025-12-28 04:00:00
ACCT00472,2025-12-28,37230.49,2025-12-28 23:00:00
ACCT00473,2025-12-28,12330.91,2025-12-28 22:00:00
ACCT00474,2025-12-28,14679.48,2025-12-28 06:00:00
ACCT00475,2025-12-28,85562.97,2025-12-28 03:00:00
ACCT00476,2025-12-28,28672.41,2025-12-28 22:00:00
ACCT00477,2025-12-28,62046.71,2025-12-28 01:00:00
ACCT00478,2025-12-28,66111.15,2025-12-28 16:00:00
ACCT00478,2025-12-28,69281.45,2025-12-28 15:00:00
ACCT00479,2025-12-28,93348.82,2025-12-28 12:00:00
ACCT00479,2025-12-28,93161.25,2025-12-28 22:00:00
ACCT00480,2025-12-28,15062.76,2025-12-28 18:00:00
ACCT00481,2025-12-28,32875.26,2025-12-28 17:00:00
ACCT00481,2025-12-28,34704.13,2025-12-28 21:00:00
ACCT00482,2025-12-28,56860.83,2025-12-28 22:00:00
ACCT00482,2025-12-28,56781.64,2025-12-28 08:00:00
ACCT00483,2025-12-28,72084.16,2025-12-28 03:00:00
ACCT00483,2025-12-28,75269.46,2025-12-28 10:00:00
ACCT00484,2025-12-28,75610.71,2025-12-28 06:00:00
ACCT00485,2025-12-28,19440.22,2025-12-28 14:00:00
ACCT00485,2025-12-28,20664.18,2025-12-28 13:00:00
ACCT00486,2025-12-28,36724.97,2025-12-28 04:00:00
ACCT00486,2025-12-28,35668.19,2025-12-28 18:00:00
ACCT00487,2025-12-28,59350.85,2025-12-28 04:00:00
ACCT00488,2025-12-28,6682.17,2025-12-28 01:00:00
ACCT00488,2025-12-28,7216.37,2025-12-28 12:00:00
ACCT00489,2025-12-28,45453.54,2025-12-28 09:00:00
ACCT00489,2025-12-28,47427.13,2025-12-28 20:00:00
ACCT00490,2025-12-28,36572.89,2025-12-28 03:00:00
ACCT00491,2025-12-28,55216.81,2025-12-28 15:00:00
ACCT00492,2025-12-28,65988.83,2025-12-28 08:00:00
ACCT00492,2025-12-28,65515.46,2025-12-28 23:00:00
ACCT00493,2025-12-28,52475.97,2025-12-28 17:00:00
ACCT00493,2025-12-28,53237.78,2025-12-28 17:00:00
ACCT00494,2025-12-28,71310.23,2025-12-28 18:00:00
ACCT00495,2025-12-28,23976.72,2025-12-28 10:00:00
ACCT00495,2025-12-28,23357.23,2025-12-28 22:00:00
ACCT00496,2025-12-28,49477.84,2025-12-28 05:00:00
ACCT00497,2025-12-28,44183.12,2025-12-28 19:00:00
ACCT00498,2025-12-28,106977.66,2025-12-28 09:00:00
ACCT00499,2025-12-28,88571.6,2025-12-28 12:00:00
ACCT00499,2025-12-28,87571.87,2025-12-28 16:00:00
ACCT00500,2025-12-28,39139.47,2025-12-28 20:00:00
ACCT00500,2025-12-28,37362.67,2025-12-28 14:00:00
ACCT00501,2025-12-28,62915.34,2025-12-28 13:00:00
ACCT00501,2025-12-28,61412.86,2025-12-28 17:00:00
ACCT00502,2025-12-28,72324.69,2025-12-28 12:00:00
ACCT00502,2025-12-28,77424.78,2025-12-28 04:00:00
ACCT00503,2025-12-28,23073.38,2025-12-28 01:00:00
ACCT00504,2025-12-28,27853.37,2025-12-28 08:00:00
ACCT00504,2025-12-28,27336.36,2025-12-28 05:00:00
ACCT00505,2025-12-28,27783.76,2025-12-28 06:00:00
ACCT00505,2025-12-28,28454.12,2025-12-28 16:00:00
ACCT00506,2025-12-28,65676.45,2025-12-28 03:00:00
ACCT00506,2025-12-28,67831.1,2025-12-28 14:00:00
ACCT00507,2025-12-28,77213.24,2025-12-28 08:00:00
ACCT00508,2025-12-28,42879.35,2025-12-28 21:00:00
ACCT00509,2025-12-28,54602.39,2025-12-28 14:00:00
ACCT00510,2025-12-28,50311.02,2025-12-28 17:00:00
ACCT00511,2025-12-28,39993.53,2025-12-28 13:00:00
ACCT00512,2025-12-28,35818.7,2025-12-28 21:00:00
ACCT00513,2025-12-28,52337.4,2025-12-28 21:00:00
ACCT00514,2025-12-28,10033.09,2025-12-28 17:00:00
ACCT00514,2025-12-28,10737.05,2025-12-28 02:00:00
ACCT00515,2025-12-28,42773.63,2025-12-28 22:00:00
ACCT00516,2025-12-28,51148.34,2025-12-28 03:00:00
ACCT00516,2025-12-28,47907.84,2025-12-28 14:00:00
ACCT00517,2025-12-28,67453.65,2025-12-28 17:00:00
ACCT00518,2025-12-28,37991.6,2025-12-28 16:00:00
ACCT00518,2025-12-28,35354.75,2025-12-28 02:00:00
ACCT00519,2025-12-28,65401.7,2025-12-28 09:00:00
ACCT00519,2025-12-28,63580.48,2025-12-28 05:00:00
ACCT00520,2025-12-28,73534.06,2025-12-28 11:00:00
ACCT00521,2025-12-28,59182.86,2025-12-28 14:00:00
ACCT00522,2025-12-28,17226.46,2025-12-28 00:00:00
ACCT00522,2025-12-28,17366.95,2025-12-28 01:00:00
ACCT00523,2025-12-28,40113.29,2025-12-28 01:00:00
ACCT00524,2025-12-28,8599.91,2025-12-28 15:00:00
ACCT00524,2025-12-28,8732.46,2025-12-28 05:00:00
ACCT00525,2025-12-28,70129.89,2025-12-28 02:00:00
ACCT00526,2025-12-28,45884.84,2025-12-28 02:00:00
ACCT00526,2025-12-28,46500.23,2025-12-28 21:00:00
ACCT00527,2025-12-28,29955.12,2025-12-28 16:00:00
ACCT00528,2025-12-28,119527.77,2025-12-28 18:00:00
ACCT00528,2025-12-28,115718.48,2025-12-28 05:00:00
ACCT00529,2025-12-28,45385.92,2025-12-28 16:00:00
ACCT00529,2025-12-28,43907.04,2025-12-28 23:00:00
ACCT00530,2025-12-28,50708.36,2025-12-28 21:00:00
ACCT00530,2025-12-28,52125.85,2025-12-28 15:00:00
ACCT00531,2025-12-28,67087.11,2025-12-28 18:00:00
ACCT00532,2025-12-28,24419.03,2025-12-28 03:00:00
ACCT00532,2025-12-28,24477.56,2025-12-28 02:00:00
ACCT00533,2025-12-28,33930.71,2025-12-28 13:00:00
ACCT00533,2025-12-28,33738.9,2025-12-28 17:00:00
ACCT00534,2025-12-28,45920.88,2025-12-28 09:00:00
ACCT00535,2025-12-28,74227.52,2025-12-28 12:00:00
ACCT00536,2025-12-28,51598.04,2025-12-28 14:00:00
ACCT00536,2025-12-28,53618.25,2025-12-28 21:00:00
ACCT00537,2025-12-28,56175.37,2025-12-28 20:00:00
ACCT00537,2025-12-28,55545.64,2025-12-28 19:00:00
ACCT00539,2025-12-28,40253.48,2025-12-28 09:00:00
ACCT00539,2025-12-28,40675.2,2025-12-28 12:00:00
ACCT00540,2025-12-28,21296.88,2025-12-28 23:00:00
ACCT00540,2025-12-28,20818.27,2025-12-28 19:00:00
ACCT00541,2025-12-28,28105.0,2025-12-28 14:00:00
ACCT00541,2025-12-28,29241.01,2025-12-28 04:00:00
ACCT00542,2025-12-28,61280.98,2025-12-28 04:00:00
ACCT00543,2025-12-28,57513.59,2025-12-28 04:00:00
ACCT00543,2025-12-28,57787.31,2025-12-28 11:00:00
ACCT00544,2025-12-28,30325.74,2025-12-28 13:00:00
ACCT00545,2025-12-28,75507.29,2025-12-28 04:00:00
ACCT00545,2025-12-28,72242.76,2025-12-28 18:00:00
ACCT00546,2025-12-28,63647.2,2025-12-28 12:00:00
ACCT00547,2025-12-28,81952.6,2025-12-28 13:00:00
ACCT00548,2025-12-28,41741.55,2025-12-28 12:00:00
ACCT00549,2025-12-28,30492.69,2025-12-28 16:00:00
ACCT00549,2025-12-28,31230.04,2025-12-28 18:00:00
ACCT00550,2025-12-28,116208.41,2025-12-28 19:00:00
ACCT00551,2025-12-28,78589.63,2025-12-28 02:00:00
ACCT00552,2025-12-28,75657.94,2025-12-28 03:00:00
ACCT00553,2025-12-28,71001.55,2025-12-28 19:00:00
ACCT00554,2025-12-28,25612.03,2025-12-28 06:00:00
ACCT00555,2025-12-28,64695.45,2025-12-28 06:00:00
ACCT00555,2025-12-28,66657.22,2025-12-28 13:00:00
ACCT00556,2025-12-28,19187.35,2025-12-28 07:00:00
ACCT00557,2025-12-28,979.58,2025-12-28 10:00:00
ACCT00558,2025-12-28,52314.92,2025-12-28 22:00:00
ACCT00559,2025-12-28,35861.99,2025-12-28 11:00:00
ACCT00560,2025-12-28,2623.12,2025-12-28 15:00:00
ACCT00560,2025-12-28,2498.49,2025-12-28 03:00:00
ACCT00561,2025-12-28,14191.35,2025-12-28 20:00:00
ACCT00562,2025-12-28,24089.66,2025-12-28 22:00:00
ACCT00563,2025-12-28,52604.93,2025-12-28 18:00:00
ACCT00563,2025-12-28,53216.93,2025-12-28 02:00:00
ACCT00564,2025-12-28,33484.51,2025-12-28 15:00:00
ACCT00564,2025-12-28,33854.57,2025-12-28 23:00:00
ACCT00566,2025-12-28,63061.36,2025-12-28 04:00:00
ACCT00567,2025-12-28,80793.0,2025-12-28 18:00:00
ACCT00567,2025-12-28,81809.51,2025-12-28 20:00:00
ACCT00568,2025-12-28,39519.43,2025-12-28 23:00:00
ACCT00569,2025-12-28,23160.12,2025-12-28 14:00:00
ACCT00570,2025-12-28,59492.29,2025-12-28 02:00:00
ACCT00571,2025-12-28,50020.48,2025-12-28 16:00:00
ACCT00571,2025-12-28,52372.22,2025-12-28 03:00:00
ACCT00572,2025-12-28,106229.93,2025-12-28 19:00:00
ACCT00573,2025-12-28,56131.96,2025-12-28 20:00:00
ACCT00574,2025-12-28,79704.64,2025-12-28 17:00:00
ACCT00574,2025-12-28,76472.67,2025-12-28 21:00:00
ACCT00575,2025-12-28,46543.48,2025-12-28 18:00:00
ACCT00576,2025-12-28,26710.71,2025-12-28 17:00:00
ACCT00576,2025-12-28,26171.86,2025-12-28 16:00:00
ACCT00577,2025-12-28,18854.49,2025-12-28 22:00:00
ACCT00577,2025-12-28,19342.53,2025-12-28 02:00:00
ACCT00578,2025-12-28,47494.87,2025-12-28 08:00:00
ACCT00578,2025-12-28,49952.74,2025-12-28 21:00:00
ACCT00579,2025-12-28,84098.83,2025-12-28 19:00:00
ACCT00580,2025-12-28,56780.61,2025-12-28 21:00:00
ACCT00581,2025-12-28,36136.58,2025-12-28 21:00:00
ACCT00582,2025-12-28,44888.02,2025-12-28 07:00:00
ACCT00582,2025-12-28,43859.69,2025-12-28 12:00:00
ACCT00583,2025-12-28,55832.38,2025-12-28 02:00:00
ACCT00584,2025-12-28,55661.51,2025-12-28 21:00:00
ACCT00584,2025-12-28,58655.0,2025-12-28 07:00:00
ACCT00585,2025-12-28,46929.86,2025-12-28 10:00:00
ACCT00585,2025-12-28,47089.06,2025-12-28 22:00:00
ACCT00586,2025-12-28,61023.06,2025-12-28 18:00:00
ACCT00587,2025-12-28,86296.95,2025-12-28 19:00:00
ACCT00587,2025-12-28,84393.98,2025-12-28 15:00:00
ACCT00588,2025-12-28,32700.48,2025-12-28 19:00:00
ACCT00589,2025-12-28,47152.02,2025-12-28 09:00:00
ACCT00589,2025-12-28,46133.5,2025-12-28 18:00:00
ACCT00590,2025-12-28,59416.14,2025-12-28 09:00:00
ACCT00590,2025-12-28,63034.02,2025-12-28 12:00:00
ACCT00591,2025-12-28,60828.8,2025-12-28 23:00:00
ACCT00591,2025-12-28,61190.6,2025-12-28 19:00:00
ACCT00592,2025-12-28,48414.63,2025-12-28 13:00:00
ACCT00592,2025-12-28,46929.49,2025-12-28 13:00:00
ACCT00593,2025-12-28,33829.43,2025-12-28 09:00:00
ACCT00593,2025-12-28,34254.79,2025-12-28 11:00:00
ACCT00594,2025-12-28,32939.9,2025-12-28 10:00:00
ACCT00594,2025-12-28,32375.03,2025-12-28 00:00:00
ACCT00595,2025-12-28,67425.51,2025-12-28 09:00:00
ACCT00595,2025-12-28,67348.97,2025-12-28 07:00:00
ACCT00597,2025-12-28,61904.63,2025-12-28 19:00:00
ACCT00598,2025-12-28,44364.1,2025-12-28 07:00:00
ACCT00599,2025-12-28,29815.79,2025-12-28 12:00:00
ACCT00599,2025-12-28,31318.48,2025-12-28 04:00:00
ACCT00600,2025-12-28,64673.86,2025-12-28 10:00:00
ACCT00601,2025-12-28,56943.39,2025-12-28 12:00:00
ACCT00601,2025-12-28,59675.88,2025-12-28 19:00:00
ACCT00602,2025-12-28,42205.81,2025-12-28 01:00:00
ACCT00602,2025-12-28,41447.39,2025-12-28 21:00:00
ACCT00603,2025-12-28,31231.96,2025-12-28 05:00:00
ACCT00603,2025-12-28,31124.48,2025-12-28 04:00:00
ACCT00604,2025-12-28,68238.11,2025-12-28 14:00:00
ACCT00604,2025-12-28,69622.58,2025-12-28 15:00:00
ACCT00605,2025-12-28,84137.25,2025-12-28 04:00:00
ACCT00605,2025-12-28,87234.61,2025-12-28 19:00:00
ACCT00606,2025-12-28,20834.24,2025-12-28 03:00:00
ACCT00607,2025-12-28,84227.8,2025-12-28 22:00:00
ACCT00608,2025-12-28,86929.47,2025-12-28 16:00:00
ACCT00609,2025-12-28,95886.48,2025-12-28 16:00:00
ACCT00609,2025-12-28,96697.5,2025-12-28 01:00:00
ACCT00610,2025-12-28,43956.82,2025-12-28 17:00:00
ACCT00612,2025-12-28,19254.3,2025-12-28 18:00:00
ACCT00613,2025-12-28,73346.32,2025-12-28 15:00:00
ACCT00613,2025-12-28,76345.92,2025-12-28 04:00:00
ACCT00614,2025-12-28,49105.6,2025-12-28 05:00:00
ACCT00615,2025-12-28,69212.97,2025-12-28 00:00:00
ACCT00615,2025-12-28,71921.05,2025-12-28 08:00:00
ACCT00616,2025-12-28,39135.63,2025-12-28 22:00:00
ACCT00616,2025-12-28,40018.13,2025-12-28 08:00:00
ACCT00617,2025-12-28,63641.54,2025-12-28 13:00:00
ACCT00618,2025-12-28,31124.79,2025-12-28 03:00:00
ACCT00619,2025-12-28,53431.63,2025-12-28 16:00:00
ACCT00620,2025-12-28,35304.74,2025-12-28 15:00:00
ACCT00620,2025-12-28,35631.97,2025-12-28 13:00:00
ACCT00621,2025-12-28,37885.76,2025-12-28 23:00:00
ACCT00621,2025-12-28,36959.04,2025-12-28 17:00:00
