account_id,customer_id,branch_id,product_id,open_date,status
ACCT00424,CUST00998,B010,P02,2025-05-24,ACTIVE
ACCT00425,CUST00845,B015,P02,2022-10-31,ACTIVE
ACCT00426,CUST01576,B007,P04,2022-07-02,ACTIVE
ACCT00427,CUST00196,B009,P06,2023-12-01,ACTIVE
ACCT00428,CUST00155,B016,P06,2022-10-10,ACTIVE
ACCT00429,CUST00406,B018,P04,2023-03-07,ACTIVE
ACCT00430,CUST00303,B020,P02,2024-01-11,ACTIVE
ACCT00431,CUST00561,B007,P03,2024-06-22,ACTIVE
ACCT00432,CUST01025,B006,P03,2025-06-25,ACTIVE
ACCT00433,CUST01419,B011,P03,2023-03-11,CLOSED
ACCT00434,CUST01144,B005,P05,2024-11-04,ACTIVE
ACCT00435,CUST00301,B015,P03,2024-09-21,CLOSED
ACCT00436,CUST00230,B007,P06,2022-01-04,ACTIVE
ACCT00437,CUST00932,B011,P02,2024-05-30,ACTIVE
ACCT00438,CUST01869,B016,P03,2022-07-11,ACTIVE
ACCT00439,CUST01949,B007,P03,2023-09-03,ACTIVE
ACCT00440,CUST01487,B012,P05,2025-07-20,ACTIVE
ACCT00441,CUST00417,B017,P03,2024-12-01,ACTIVE
ACCT00442,CUST01518,B012,P05,2024-11-01,ACTIVE
ACCT00443,CUST01434,B019,P01,2025-08-09,ACTIVE
ACCT00444,CUST00185,B016,P04,2024-12-06,CLOSED
ACCT00445,CUST01234,B018,P03,2024-11-14,ACTIVE
ACCT00446,CUST01000,B012,P06,2022-09-07,CLOSED
ACCT00447,CUST01623,B008,P03,2022-02-12,ACTIVE
ACCT00448,CUST01177,B013,P04,2024-02-14,CLOSED
ACCT00449,CUST00661,B010,P05,2022-01-03,ACTIVE
ACCT00450,CUST00056,B007,P05,2023-04-08,ACTIVE
ACCT00451,CUST01074,B020,P01,2023-01-23,ACTIVE
ACCT00452,CUST00686,B013,P02,2021-12-11,ACTIVE
ACCT00453,CUST00446,B008,P03,2025-08-10,ACTIVE
ACCT00454,CUST00993,B017,P02,2023-03-31,ACTIVE
ACCT00455,CUST01675,B003,P03,2025-06-09,ACTIVE
ACCT00456,CUST00174,B005,P02,2022-06-23,ACTIVE
ACCT00457,CUST00866,B001,P03,2024-08-25,ACTIVE
ACCT00458,CUST00248,B001,P05,2023-04-01,ACTIVE
ACCT00459,CUST01121,B008,P01,2022-11-16,ACTIVE
ACCT00460,CUST01116,B001,P04,2023-12-19,ACTIVE
ACCT00461,CUST00118,B008,P05,2025-06-07,ACTIVE
ACCT00462,CUST00703,B001,P03,2023-07-08,ACTIVE
ACCT00463,CUST01629,B002,P04,2023-09-03,ACTIVE
ACCT00464,CUST00561,B007,P01,2024-02-25,ACTIVE
ACCT00465,CUST01342,B013,P03,2023-04-01,ACTIVE
ACCT00466,CUST01832,B007,P01,2024-07-15,ACTIVE
ACCT00467,CUST01325,B009,P04,2023-06-01,ACTIVE
ACCT00468,CUST00263,B010,P03,2024-10-29,ACTIVE
ACCT00469,CUST00816,B005,P04,2023-06-04,ACTIVE
ACCT00470,CUST00313,B017,P05,2022-05-24,ACTIVE
ACCT00471,CUST00277,B009,P02,2024-01-17,ACTIVE
ACCT00472,CUST01603,B008,P05,2023-11-13,ACTIVE
ACCT00473,CUST01954,B004,P05,2023-08-22,ACTIVE
ACCT00474,CUST01739,B006,P04,2022-03-01,ACTIVE
ACCT00475,CUST00241,B008,P04,2024-10-06,ACTIVE
ACCT00476,CUST01072,B005,P06,2022-07-24,ACTIVE
ACCT00477,CUST00132,B012,P02,2024-08-17,ACTIVE
ACCT00478,CUST01547,B015,P04,2024-02-15,ACTIVE
ACCT00479,CUST00316,B005,P01,2024-01-20,ACTIVE
ACCT00480,CUST00628,B018,P03,2022-12-23,ACTIVE
ACCT00481,CUST01343,B019,P04,2024-06-27,ACTIVE
ACCT00482,CUST01395,B007,P01,2024-11-18,ACTIVE
ACCT00483,CUST00785,B003,P06,2022-03-06,ACTIVE
ACCT00484,CUST01332,B018,P06,2022-01-05,ACTIVE
ACCT00485,CUST01847,B002,P04,2024-09-27,ACTIVE
ACCT00486,CUST00916,B001,P06,2022-02-17,ACTIVE
ACCT00487,CUST01710,B008,P01,2024-03-11,ACTIVE
ACCT00488,CUST01161,B012,P01,2022-05-22,ACTIVE
ACCT00489,CUST01610,B009,P05,2023-01-19,ACTIVE
ACCT00490,CUST01222,B006,P03,2022-03-23,ACTIVE
ACCT00491,CUST00055,B008,P06,2025-01-28,ACTIVE
ACCT00492,CUST01502,B014,P06,2022-07-09,ACTIVE
ACCT00493,CUST01467,B002,P03,2024-10-31,ACTIVE
ACCT00494,CUST00885,B014,P02,2023-12-15,ACTIVE
ACCT00495,CUST01543,B002,P06,2024-12-26,ACTIVE
ACCT00496,CUST00656,B007,P01,2024-03-20,ACTIVE
ACCT00497,CUST01750,B018,P06,2023-10-01,ACTIVE
ACCT00498,CUST01157,B004,P03,2022-10-11,ACTIVE
ACCT00499,CUST00062,B015,P01,2022-11-12,ACTIVE
ACCT00500,CUST01249,B010,P06,2024-09-19,ACTIVE
ACCT00501,CUST00289,B006,P05,2024-10-22,ACTIVE
ACCT00502,CUST01804,B001,P03,2021-11-27,ACTIVE
ACCT00503,CUST00238,B012,P03,2021-11-26,ACTIVE
ACCT00504,CUST00883,B016,P03,2025-03-17,ACTIVE
ACCT00505,CUST01480,B010,P03,2024-12-09,ACTIVE
ACCT00506,CUST01949,B007,P05,2024-03-02,ACTIVE
ACCT00507,CUST01547,B015,P04,2023-06-09,ACTIVE
ACCT00508,CUST01723,B002,P02,2025-03-04,ACTIVE
ACCT00509,CUST01270,B016,P05,2024-07-04,ACTIVE
ACCT00510,CUST00004,B003,P05,2022-04-22,ACTIVE
ACCT00511,CUST01611,B019,P05,2022-10-06,ACTIVE
ACCT00512,CUST00723,B008,P06,2025-02-08,ACTIVE
ACCT00513,CUST00248,B001,P01,2025-02-03,ACTIVE
ACCT00514,CUST01938,B016,P01,2023-01-21,ACTIVE
ACCT00515,CUST01083,B005,P06,2023-09-18,ACTIVE
ACCT00516,CUST01488,B019,P04,2022-05-25,ACTIVE
ACCT00517,CUST01108,B014,P03,2024-10-12,ACTIVE
ACCT00518,CUST01594,B012,P01,2025-01-30,ACTIVE
ACCT00519,CUST00527,B017,P06,2024-12-12,ACTIVE
ACCT00520,CUST01332,B018,P03,2025-01-16,ACTIVE
ACCT00521,CUST00730,B010,P01,2023-05-13,ACTIVE
ACCT00522,CUST01164,B013,P01,2025-04-23,ACTIVE
ACCT00523,CUST01070,B005,P04,2023-04-30,ACTIVE
ACCT00524,CUST00992,B006,P01,2025-07-24,ACTIVE
ACCT00525,CUST00806,B012,P05,2022-06-03,ACTIVE
ACCT00526,CUST00290,B015,P01,2024-04-29,ACTIVE
ACCT00527,CUST00006,B006,P03,2022-01-01,ACTIVE
ACCT00528,CUST00303,B020,P01,2025-01-19,ACTIVE
ACCT00529,CUST00499,B011,P02,2022-06-14,ACTIVE
ACCT00530,CUST00972,B006,P02,2021-12-26,ACTIVE
ACCT00531,CUST01896,B011,P01,2024-12-05,ACTIVE
ACCT00532,CUST00304,B002,P03,2022-06-30,ACTIVE
ACCT00533,CUST00003,B007,P02,2022-12-09,ACTIVE
ACCT00534,CUST00727,B010,P05,2024-05-22,ACTIVE
ACCT00535,CUST00196,B009,P01,2025-03-11,ACTIVE
ACCT00536,CUST00662,B002,P01,2022-10-12,ACTIVE
ACCT00537,CUST01814,B020,P02,2024-03-01,ACTIVE
ACCT00538,CUST01364,B003,P05,2025-09-21,CLOSED
ACCT00539,CUST01840,B014,P01,2024-07-18,ACTIVE
ACCT00540,CUST00739,B004,P06,2023-01-31,ACTIVE
ACCT00541,CUST01918,B016,P05,2024-09-15,ACTIVE
ACCT00542,CUST00760,B014,P01,2024-09-24,ACTIVE
ACCT00543,CUST00675,B017,P04,2023-05-15,ACTIVE
ACCT00544,CUST00107,B006,P02,2023-06-18,ACTIVE
ACCT00545,CUST00260,B018,P03,2025-01-19,ACTIVE
ACCT00546,CUST00880,B008,P05,2024-12-25,ACTIVE
ACCT00547,CUST01835,B011,P03,2024-02-17,ACTIVE
ACCT00548,CUST01328,B007,P01,2025-04-14,ACTIVE
ACCT00549,CUST01198,B012,P01,2023-08-03,ACTIVE
ACCT00550,CUST01042,B011,P05,2023-12-31,ACTIVE
ACCT00551,CUST00168,B015,P04,2024-06-24,ACTIVE
ACCT00552,CUST00404,B011,P03,2023-05-07,ACTIVE
ACCT00553,CUST01598,B012,P01,2023-01-29,ACTIVE
ACCT00554,CUST00872,B009,P03,2024-09-27,ACTIVE
ACCT00555,CUST00727,B010,P06,2022-12-28,ACTIVE
ACCT00556,CUST01351,B003,P04,2023-04-16,ACTIVE
ACCT00557,CUST00012,B007,P06,2025-04-08,ACTIVE
ACCT00558,CUST01919,B020,P04,2023-07-02,ACTIVE
ACCT00559,CUST01104,B012,P01,2024-10-19,ACTIVE
ACCT00560,CUST01493,B007,P02,2023-11-06,ACTIVE
ACCT00561,CUST01526,B016,P04,2025-01-21,ACTIVE
ACCT00562,CUST00171,B003,P04,2022-12-12,ACTIVE
ACCT00563,CUST01509,B006,P06,2022-06-26,ACTIVE
ACCT00564,CUST01390,B020,P06,2023-07-03,ACTIVE
ACCT00565,CUST00563,B004,P06,2022-05-13,CLOSED
ACCT00566,CUST01781,B001,P04,2022-11-17,ACTIVE
ACCT00567,CUST00485,B003,P04,2025-02-20,ACTIVE
ACCT00568,CUST01394,B016,P04,2022-12-16,ACTIVE
ACCT00569,CUST00672,B020,P02,2025-07-31,ACTIVE
ACCT00570,CUST00027,B006,P01,2025-05-13,ACTIVE
ACCT00571,CUST00142,B010,P01,2024-09-28,ACTIVE
ACCT00572,CUST00313,B017,P06,2023-11-30,ACTIVE
ACCT00573,CUST00161,B015,P05,2022-04-02,ACTIVE
ACCT00574,CUST01747,B005,P01,2022-01-15,ACTIVE
ACCT00575,CUST01427,B019,P04,2023-02-18,ACTIVE
ACCT00576,CUST00277,B009,P06,2022-12-15,ACTIVE
ACCT00577,CUST01939,B018,P03,2022-09-15,ACTIVE
ACCT00578,CUST00683,B004,P05,2022-09-06,ACTIVE
ACCT00579,CUST01124,B006,P01,2023-05-02,ACTIVE
ACCT00580,CUST00403,B020,P01,2023-08-06,ACTIVE
ACCT00581,CUST01429,B012,P04,2023-04-07,ACTIVE
ACCT00582,CUST00790,B013,P01,2024-10-02,ACTIVE
ACCT00583,CUST01989,B019,P03,2024-10-28,ACTIVE
ACCT00584,CUST01757,B009,P02,2023-12-30,ACTIVE
ACCT00585,CUST01347,B006,P04,2025-02-17,ACTIVE
ACCT00586,CUST01743,B019,P04,2022-01-17,ACTIVE
ACCT00587,CUST01242,B020,P05,2022-07-16,ACTIVE
ACCT00588,CUST01689,B013,P05,2024-11-13,ACTIVE
ACCT00589,CUST00833,B009,P04,2024-04-08,ACTIVE
ACCT00590,CUST00565,B008,P04,2022-04-15,ACTIVE
ACCT00591,CUST00733,B018,P03,2023-12-13,ACTIVE
ACCT00592,CUST01516,B020,P05,2025-06-29,ACTIVE
ACCT00593,CUST01220,B005,P03,2023-10-16,ACTIVE
ACCT00594,CUST00119,B014,P05,2025-08-05,ACTIVE
ACCT00595,CUST01226,B011,P06,2023-11-01,ACTIVE
ACCT00596,CUST00165,B015,P04,2023-10-24,CLOSED
ACCT00597,CUST01526,B016,P04,2023-10-11,ACTIVE
ACCT00598,CUST00548,B003,P02,2024-05-10,ACTIVE
ACCT00599,CUST00463,B009,P03,2022-06-04,ACTIVE
ACCT00600,CUST01539,B014,P06,2025-05-18,ACTIVE
ACCT00601,CUST00179,B007,P01,2023-11-08,ACTIVE
ACCT00602,CUST00082,B019,P05,2023-12-02,ACTIVE
ACCT00603,CUST01875,B004,P06,2023-05-18,ACTIVE
ACCT00604,CUST01445,B013,P04,2024-04-01,ACTIVE
ACCT00605,CUST00525,B011,P04,2022-06-13,ACTIVE
ACCT00606,CUST00982,B006,P03,2023-08-18,ACTIVE
ACCT00607,CUST00270,B020,P03,2022-07-15,ACTIVE
ACCT00608,CUST01229,B003,P04,2025-03-09,ACTIVE
ACCT00609,CUST01892,B004,P02,2023-11-11,ACTIVE
ACCT00610,CUST01760,B004,P06,2023-11-04,ACTIVE
ACCT00611,CUST01494,B010,P03,2023-09-16,CLOSED
ACCT00612,CUST01562,B001,P02,2022-12-17,ACTIVE
ACCT00613,CUST00830,B015,P01,2022-09-28,ACTIVE
ACCT00614,CUST00833,B009,P03,2025-06-24,ACTIVE
ACCT00615,CUST00989,B010,P05,2023-06-29,ACTIVE
ACCT00616,CUST01985,B014,P05,2025-03-25,ACTIVE
ACCT00617,CUST00211,B004,P05,2025-03-19,ACTIVE
ACCT00618,CUST01641,B005,P03,2025-05-15,ACTIVE
ACCT00619,CUST01110,B016,P05,2023-01-30,ACTIVE
ACCT00620,CUST01298,B008,P03,2025-04-25,ACTIVE
ACCT00621,CUST01933,B016,P03,2022-12-01,ACTIVE
ACCT00622,CUST01867,B003,P04,2022-01-10,ACTIVE
ACCT00623,CUST00812,B020,P02,2023-06-04,ACTIVE
ACCT00624,CUST01993,B003,P05,2022-11-09,ACTIVE
ACCT00625,CUST01690,B013,P05,2024-09-25,ACTIVE
ACCT00626,CUST01639,B015,P06,2022-11-07,ACTIVE
ACCT00627,CUST00523,B005,P05,2022-12-12,ACTIVE
ACCT00628,CUST01395,B007,P06,2023-02-15,ACTIVE
ACCT00629,CUST00162,B004,P06,2022-10-04,ACTIVE
ACCT00630,CUST00705,B001,P04,2022-07-28,ACTIVE
ACCT00631,CUST00052,B008,P01,2022-10-26,ACTIVE
ACCT00632,CUST01755,B016,P04,2024-12-01,ACTIVE
ACCT00633,CUST00541,B007,P06,2021-11-26,ACTIVE
ACCT00634,CUST01020,B020,P04,2023-06-12,ACTIVE
ACCT00635,CUST00889,B002,P01,2022-03-11,ACTIVE
ACCT00636,CUST01445,B013,P04,2024-04-01,ACTIVE
ACCT00637,CUST00986,B020,P06,2024-11-05,ACTIVE
ACCT00638,CUST00021,B014,P05,2024-06-03,ACTIVE
ACCT00639,CUST00915,B017,P01,2024-11-26,ACTIVE
ACCT00640,CUST00768,B008,P02,2024-01-03,ACTIVE
ACCT00641,CUST01747,B005,P05,2023-04-20,ACTIVE
ACCT00642,CUST01324,B020,P01,2024-08-12,ACTIVE
ACCT00643,CUST01045,B002,P02,2025-08-01,ACTIVE
ACCT00644,CUST01360,B002,P03,2022-01-20,ACTIVE
ACCT00645,CUST00021,B014,P06,2025-07-05,CLOSED
ACCT00646,CUST01121,B008,P04,2025-08-20,ACTIVE
ACCT00647,CUST00234,B003,P01,2023-12-27,ACTIVE
ACCT00648,CUST00611,B008,P01,2023-06-19,ACTIVE
ACCT00649,CUST01853,B012,P06,2022-01-22,ACTIVE
ACCT00650,CUST01453,B015,P04,2024-12-16,ACTIVE
ACCT00651,CUST01089,B010,P05,2022-12-10,ACTIVE
ACCT00652,CUST00333,B017,P05,2022-01-08,ACTIVE
ACCT00653,CUST00364,B020,P05,2024-05-02,ACTIVE
ACCT00654,CUST01924,B013,P01,2024-05-30,ACTIVE
ACCT00655,CUST00554,B013,P03,2023-11-25,ACTIVE
ACCT00656,CUST00647,B012,P06,2023-07-24,ACTIVE
ACCT00657,CUST01774,B019,P06,2024-06-03,ACTIVE
ACCT00658,CUST00366,B008,P02,2024-12-08,ACTIVE
ACCT00659,CUST01165,B018,P02,2024-03-16,ACTIVE
ACCT00660,CUST00888,B019,P03,2022-06-10,ACTIVE
ACCT00661,CUST01732,B017,P05,2023-08-24,ACTIVE
ACCT00662,CUST00334,B005,P01,2023-12-21,ACTIVE
ACCT00663,CUST01868,B013,P04,2021-12-01,ACTIVE
ACCT00664,CUST00476,B018,P03,2024-12-07,ACTIVE
ACCT00665,CUST01666,B006,P06,2023-09-07,ACTIVE
ACCT00666,CUST01129,B007,P01,2022-02-16,CLOSED
ACCT00667,CUST01057,B019,P05,2025-07-20,ACTIVE
ACCT00668,CUST00218,B005,P06,2025-06-10,ACTIVE
ACCT00669,CUST01145,B003,P06,2024-05-27,ACTIVE
ACCT00670,CUST00172,B008,P04,2024-01-05,ACTIVE
ACCT00671,CUST00855,B011,P06,2023-09-17,ACTIVE
ACCT00672,CUST00504,B002,P06,2025-01-23,ACTIVE
ACCT00673,CUST00673,B006,P02,2023-04-07,ACTIVE
ACCT00674,CUST01974,B010,P04,2024-04-24,ACTIVE
ACCT00675,CUST01825,B011,P02,2024-01-29,ACTIVE
ACCT00676,CUST01629,B002,P02,2023-04-15,ACTIVE
ACCT00677,CUST00161,B015,P06,2023-06-20,ACTIVE
ACCT00678,CUST01325,B009,P03,2025-04-18,ACTIVE
ACCT00679,CUST01286,B005,P04,2023-02-08,ACTIVE
ACCT00680,CUST00085,B011,P03,2023-05-18,ACTIVE
ACCT00681,CUST00667,B012,P01,2024-11-05,ACTIVE
ACCT00682,CUST00377,B004,P05,2025-05-17,ACTIVE
ACCT00683,CUST00314,B014,P05,2022-09-04,ACTIVE
ACCT00684,CUST01633,B010,P04,2025-08-04,ACTIVE
ACCT00685,CUST01096,B013,P06,2022-02-24,ACTIVE
ACCT00686,CUST01768,B014,P04,2022-02-25,ACTIVE
ACCT00687,CUST00066,B018,P04,2024-08-16,ACTIVE
ACCT00688,CUST01230,B004,P03,2022-07-08,ACTIVE
ACCT00689,CUST00997,B018,P02,2024-05-06,ACTIVE
ACCT00690,CUST01943,B014,P06,2025-01-06,ACTIVE
ACCT00691,CUST00402,B003,P06,2023-06-12,ACTIVE
ACCT00692,CUST01851,B015,P03,2023-03-20,ACTIVE
ACCT00693,CUST00087,B013,P06,2024-12-30,ACTIVE
ACCT00694,CUST00634,B015,P06,2022-06-03,ACTIVE
ACCT00695,CUST01968,B008,P03,2024-08-19,ACTIVE
ACCT00696,CUST00873,B001,P03,2024-09-22,ACTIVE
ACCT00697,CUST00365,B010,P04,2022-07-19,ACTIVE
ACCT00698,CUST01215,B006,P01,2022-08-13,ACTIVE
ACCT00699,CUST01781,B001,P06,2024-06-18,ACTIVE
ACCT00700,CUST00594,B013,P04,2024-08-19,ACTIVE
ACCT00701,CUST01334,B016,P02,2025-06-20,ACTIVE
ACCT00702,CUST00201,B007,P04,2022-05-19,ACTIVE
ACCT00703,CUST00838,B003,P01,2023-09-07,ACTIVE
ACCT00704,CUST00159,B004,P05,2025-02-01,ACTIVE
ACCT00705,CUST00768,B008,P05,2023-04-22,ACTIVE
ACCT00706,CUST01369,B020,P04,2021-12-20,ACTIVE
ACCT00707,CUST00262,B015,P02,2024-08-09,ACTIVE
ACCT00708,CUST00873,B001,P03,2024-02-18,ACTIVE
ACCT00709,CUST01267,B018,P04,2025-01-06,ACTIVE
ACCT00710,CUST01686,B020,P02,2022-05-20,ACTIVE
ACCT00711,CUST00800,B004,P03,2021-12-13,ACTIVE
ACCT00712,CUST01381,B011,P02,2023-06-16,ACTIVE
ACCT00713,CUST00569,B005,P01,2024-02-13,CLOSED
ACCT00714,CUST00112,B019,P02,2022-04-13,ACTIVE
ACCT00715,CUST00419,B020,P02,2023-09-03,ACTIVE
ACCT00716,CUST01911,B004,P06,2023-03-06,ACTIVE
ACCT00717,CUST01505,B008,P04,2024-12-31,ACTIVE
ACCT00718,CUST01964,B015,P06,2023-07-08,ACTIVE
ACCT00719,CUST01132,B007,P06,2023-08-06,ACTIVE
ACCT00720,CUST00413,B001,P06,2022-05-25,ACTIVE
ACCT00721,CUST00764,B009,P01,2022-08-16,ACTIVE
ACCT00722,CUST00237,B016,P03,2024-06-06,ACTIVE
ACCT00723,CUST01033,B014,P03,2022-05-07,ACTIVE
ACCT00724,CUST01793,B019,P05,2025-06-28,ACTIVE
ACCT00725,CUST00520,B010,P05,2022-04-09,ACTIVE
ACCT00726,CUST01604,B003,P04,2021-12-25,ACTIVE
ACCT00727,CUST00525,B011,P05,2025-07-07,ACTIVE
ACCT00728,CUST00477,B017,P03,2024-10-17,ACTIVE
ACCT00729,CUST01903,B009,P03,2023-02-14,ACTIVE
ACCT00730,CUST01718,B009,P03,2022-10-09,ACTIVE
ACCT00731,CUST00856,B019,P03,2025-02-02,ACTIVE
ACCT00732,CUST00480,B003,P02,2022-12-12,ACTIVE
ACCT00733,CUST00934,B010,P03,2023-09-22,ACTIVE
ACCT00734,CUST01031,B011,P03,2024-04-08,ACTIVE
ACCT00735,CUST00604,B012,P03,2022-11-06,ACTIVE
ACCT00736,CUST00225,B011,P02,2023-12-23,ACTIVE
ACCT00737,CUST00589,B016,P04,2024-11-24,ACTIVE
ACCT00738,CUST01328,B007,P06,2022-03-06,ACTIVE
ACCT00739,CUST00293,B014,P01,2024-09-08,ACTIVE
ACCT00740,CUST00168,B015,P02,2024-09-19,ACTIVE
ACCT00741,CUST00479,B014,P03,2024-10-30,ACTIVE
ACCT00742,CUST00550,B014,P04,2025-02-04,CLOSED
ACCT00743,CUST01733,B001,P04,2025-07-08,ACTIVE
ACCT00744,CUST01346,B012,P06,2022-08-08,ACTIVE
ACCT00745,CUST01054,B008,P04,2025-02-11,ACTIVE
ACCT00746,CUST01696,B013,P02,2025-01-19,ACTIVE
ACCT00747,CUST00043,B010,P02,2024-02-26,ACTIVE
ACCT00748,CUST01656,B001,P02,2022-11-23,ACTIVE
ACCT00749,CUST00001,B009,P05,2022-01-10,ACTIVE
ACCT00750,CUST00470,B013,P05,2025-09-21,ACTIVE
ACCT00751,CUST00878,B013,P05,2024-09-25,ACTIVE
ACCT00752,CUST00961,B015,P01,2024-05-13,ACTIVE
ACCT00753,CUST01125,B002,P06,2025-03-20,ACTIVE
ACCT00754,CUST01854,B009,P01,2024-02-25,ACTIVE
ACCT00755,CUST01655,B014,P06,2025-01-23,ACTIVE
ACCT00756,CUST01910,B018,P05,2025-02-24,ACTIVE
ACCT00757,CUST01265,B005,P02,2025-08-01,ACTIVE
ACCT00758,CUST00405,B019,P06,2022-01-18,ACTIVE
ACCT00759,CUST00515,B020,P06,2024-03-27,ACTIVE
ACCT00760,CUST01419,B011,P01,2023-11-25,CLOSED
ACCT00761,CUST01540,B018,P06,2022-04-04,CLOSED
ACCT00762,CUST01329,B017,P03,2022-07-22,ACTIVE
ACCT00763,CUST00407,B008,P01,2022-02-19,ACTIVE
ACCT00764,CUST00048,B019,P01,2025-05-08,ACTIVE
ACCT00765,CUST01959,B016,P05,2023-08-10,ACTIVE
ACCT00766,CUST00112,B019,P03,2024-09-30,ACTIVE
ACCT00767,CUST01181,B020,P04,2025-03-31,ACTIVE
ACCT00768,CUST01027,B017,P02,2024-10-31,ACTIVE
ACCT00769,CUST01524,B011,P04,2024-02-24,ACTIVE
ACCT00770,CUST01740,B007,P06,2024-11-18,ACTIVE
ACCT00771,CUST00124,B012,P04,2023-04-28,ACTIVE
ACCT00772,CUST01560,B001,P03,2021-11-27,ACTIVE
ACCT00773,CUST00157,B013,P03,2022-01-06,ACTIVE
ACCT00774,CUST01231,B002,P03,2022-11-15,ACTIVE
ACCT00775,CUST00668,B011,P04,2023-07-28,ACTIVE
ACCT00776,CUST01214,B010,P05,2022-05-19,ACTIVE
ACCT00777,CUST01630,B002,P04,2023-09-06,ACTIVE
ACCT00778,CUST01281,B003,P04,2022-03-18,ACTIVE
ACCT00779,CUST00430,B004,P01,2022-11-13,ACTIVE
ACCT00780,CUST00554,B013,P04,2021-12-14,ACTIVE
ACCT00781,CUST01119,B006,P06,2024-11-16,ACTIVE
ACCT00782,CUST01537,B018,P05,2022-03-20,ACTIVE
ACCT00783,CUST00068,B016,P01,2024-02-12,ACTIVE
ACCT00784,CUST01220,B005,P01,2023-01-25,ACTIVE
ACCT00785,CUST01977,B012,P02,2021-11-28,ACTIVE
ACCT00786,CUST01850,B008,P02,2022-10-24,ACTIVE
ACCT00787,CUST00932,B011,P05,2025-06-24,ACTIVE
ACCT00788,CUST00781,B007,P01,2022-11-13,ACTIVE
ACCT00789,CUST00146,B010,P04,2023-06-07,ACTIVE
ACCT00790,CUST01612,B013,P06,2022-07-23,ACTIVE
ACCT00791,CUST01008,B008,P03,2024-04-26,ACTIVE
ACCT00792,CUST01884,B020,P05,2025-08-27,ACTIVE
ACCT00793,CUST00683,B004,P06,2023-02-25,ACTIVE
ACCT00794,CUST00237,B016,P02,2023-07-18,ACTIVE
ACCT00795,CUST01762,B006,P04,2024-01-29,ACTIVE
ACCT00796,CUST00453,B001,P06,2023-03-13,ACTIVE
ACCT00797,CUST01784,B013,P04,2022-04-01,ACTIVE
ACCT00798,CUST00250,B002,P03,2024-09-11,ACTIVE
ACCT00799,CUST00190,B013,P01,2022-05-11,ACTIVE
ACCT00800,CUST00164,B018,P06,2025-02-24,ACTIVE
ACCT00801,CUST01741,B012,P01,2025-09-18,ACTIVE
ACCT00802,CUST00993,B017,P01,2024-10-13,ACTIVE
ACCT00803,CUST01809,B008,P04,2023-06-23,ACTIVE
ACCT00804,CUST00196,B009,P06,2022-05-16,ACTIVE
ACCT00805,CUST00219,B017,P03,2022-04-12,ACTIVE
ACCT00806,CUST01695,B020,P05,2023-09-22,ACTIVE
ACCT00807,CUST00270,B020,P06,2021-12-17,ACTIVE
ACCT00808,CUST01628,B005,P03,2025-04-03,ACTIVE
ACCT00809,CUST00497,B015,P01,2024-09-04,ACTIVE
ACCT00810,CUST01023,B019,P01,2024-09-09,ACTIVE
ACCT00811,CUST01616,B012,P02,2023-01-18,ACTIVE
ACCT00812,CUST00946,B008,P06,2024-05-22,ACTIVE
ACCT00813,CUST01212,B003,P06,2022-09-22,ACTIVE
ACCT00814,CUST00616,B017,P03,2023-02-23,ACTIVE
ACCT00815,CUST01830,B008,P04,2025-08-16,ACTIVE
ACCT00816,CUST00877,B009,P02,2023-04-02,CLOSED
ACCT00817,CUST01101,B010,P04,2025-08-20,ACTIVE
ACCT00818,CUST00252,B004,P05,2024-05-21,ACTIVE
ACCT00819,CUST01393,B004,P05,2023-07-20,ACTIVE
ACCT00820,CUST01699,B017,P01,2025-03-03,ACTIVE
ACCT00821,CUST00193,B002,P06,2023-04-29,CLOSED
ACCT00822,CUST00679,B019,P04,2022-07-02,ACTIVE
ACCT00823,CUST01599,B008,P05,2024-02-12,ACTIVE
ACCT00824,CUST01395,B007,P04,2023-01-08,ACTIVE
ACCT00825,CUST00591,B002,P06,2022-04-26,ACTIVE
ACCT00826,CUST00903,B012,P04,2024-06-12,ACTIVE
ACCT00827,CUST01695,B020,P05,2025-08-22,ACTIVE
ACCT00828,CUST00780,B002,P03,2022-08-23,ACTIVE
ACCT00829,CUST00732,B016,P06,2023-05-29,ACTIVE
ACCT00830,CUST01754,B002,P01,2022-12-21,ACTIVE
ACCT00831,CUST00113,B014,P06,2023-10-20,ACTIVE
ACCT00832,CUST01427,B019,P04,2025-08-18,ACTIVE
ACCT00833,CUST00973,B017,P06,2024-09-01,ACTIVE
ACCT00834,CUST01183,B018,P04,2024-06-11,ACTIVE
ACCT00835,CUST01318,B010,P05,2021-11-27,ACTIVE
ACCT00836,CUST00798,B013,P05,2022-01-23,ACTIVE
ACCT00837,CUST01962,B002,P03,2023-07-23,CLOSED
ACCT00838,CUST01269,B017,P06,2022-02-01,ACTIVE
ACCT00839,CUST01957,B007,P04,2024-11-02,ACTIVE
ACCT00840,CUST00635,B020,P03,2025-04-06,ACTIVE
ACCT00841,CUST00616,B017,P02,2024-10-10,ACTIVE
ACCT00842,CUST01339,B011,P05,2022-12-27,ACTIVE
ACCT00843,CUST01263,B015,P04,2022-12-23,ACTIVE
ACCT00844,CUST00158,B008,P02,2022-08-16,ACTIVE
ACCT00845,CUST01352,B008,P01,2023-09-26,ACTIVE
ACCT00846,CUST01925,B017,P03,2021-12-13,ACTIVE
ACCT00847,CUST01278,B003,P05,2025-07-26,ACTIVE
